EMP 2020 000061,SV 000271,1/25/2020,5.0,Pruning
EMP 2020 000062,SV 000272,11/8/2019,6.65,Soil Testing
EMP 2020 000063,SV 000273,2/21/2020,5.68,Fertilizing
EMP 2020 000064,SV 000274,3/3/2020,6.6,Composting
EMP 2020 000065,SV 000275,9/25/2019,5.25,Seeding
EMP 2020 000066,SV 000276,12/28/2019,7.73,Transplanting
EMP 2020 000067,SV 000277,10/15/2019,5.27,Weeding
EMP 2020 000068,SV 000278,5/8/2019,4.38,Trimming
EMP 2020 000069,SV 000279,3/11/2020,5.33,Pruning
EMP 2020 000070,SV 000280,11/15/2019,4.81,Soil Testing
EMP 2020 000002,SV 000281,12/3/2019,6.39,Fertilizing
EMP 2020 000004,SV 000282,6/17/2019,6.05,Composting
EMP 2020 000010,SV 000283,3/27/2019,5.25,Seeding
EMP 2020 000013,SV 000284,6/2/2019,6.36,Transplanting
EMP 2020 000014,SV 000285,4/17/2019,6.09,Weeding
EMP 2020 000015,SV 000286,3/10/2020,4.01,Trimming
EMP 2020 000018,SV 000287,3/19/2019,5.8,Pruning
EMP 2020 000020,SV 000288,6/7/2019,6.4,Soil Testing
EMP 2020 000021,SV 000289,3/12/2020,5.58,Fertilizing
EMP 2020 000022,SV 000290,12/29/2019,7.84,Composting
EMP 2020 000023,SV 000291,8/20/2019,4.74,Seeding
EMP 2020 000024,SV 000292,3/18/2019,5.61,Transplanting
EMP 2020 000025,SV 000293,10/17/2019,4.2,Weeding
EMP 2020 000026,SV 000294,4/22/2019,5.92,Trimming
EMP 2020 000027,SV 000295,5/30/2019,6.14,Pruning
EMP 2020 000028,SV 000001,2/19/2020,4.14,Soil Testing
EMP 2020 000029,SV 000002,11/30/2019,6.82,Fertilizing
EMP 2020 000030,SV 000003,7/15/2019,6.17,Composting
EMP 2020 000031,SV 000004,6/11/2019,4.62,Seeding
EMP 2020 000032,SV 000005,3/18/2019,5.19,Transplanting
EMP 2020 000033,SV 000006,3/28/2019,5.65,Weeding
EMP 2020 000034,SV 000007,9/28/2019,5.05,Trimming
EMP 2020 000035,SV 000008,5/3/2019,6.04,Pruning
EMP 2020 000036,SV 000009,9/30/2019,7.41,Soil Testing
EMP 2020 000037,SV 000010,9/3/2019,4.86,Fertilizing
EMP 2020 000038,SV 000011,5/4/2019,5.51,Composting
EMP 2020 000039,SV 000012,9/7/2019,5.94,Seeding
EMP 2020 000040,SV 000013,6/27/2019,4.63,Transplanting
EMP 2020 000041,SV 000014,8/28/2019,7.22,Weeding
EMP 2020 000042,SV 000015,2/25/2020,5.84,Trimming
EMP 2020 000043,SV 000016,3/17/2019,5.71,Pruning
EMP 2020 000044,SV 000017,12/25/2019,6.5,Soil Testing
EMP 2020 000045,SV 000018,10/4/2019,4.53,Fertilizing
EMP 2020 000046,SV 000019,5/4/2019,4.8,Composting
EMP 2020 000047,SV 000020,10/20/2019,7.74,Seeding
EMP 2020 000048,SV 000021,10/2/2019,7.27,Transplanting
EMP 2020 000049,SV 000022,1/12/2020,4.07,Weeding
EMP 2020 000050,SV 000023,2/18/2020,4.9,Trimming
EMP 2020 000051,SV 000024,5/22/2019,7.24,Pruning
EMP 2020 000052,SV 000025,3/4/2020,5.56,Soil Testing
EMP 2020 000053,SV 000026,3/5/2020,4.96,Fertilizing
EMP 2020 000054,SV 000027,1/10/2020,7.4,Composting
EMP 2020 000055,SV 000028,7/21/2019,5.5,Seeding
EMP 2020 000056,SV 000029,8/16/2019,5.18,Transplanting
EMP 2020 000057,SV 000030,4/5/2019,4.3,Weeding
EMP 2020 000058,SV 000031,8/6/2019,5.47,Trimming
EMP 2020 000059,SV 000032,7/2/2019,5.05,Pruning
EMP 2020 000060,SV 000033,4/26/2019,5.45,Soil Testing
EMP 2020 000061,SV 000034,7/20/2019,6.33,Fertilizing
EMP 2020 000062,SV 000035,3/28/2019,5.35,Composting
EMP 2020 000063,SV 000036,4/9/2019,4.74,Seeding
EMP 2020 000064,SV 000037,9/6/2019,4.2,Transplanting
EMP 2020 000065,SV 000038,1/21/2020,7.91,Weeding
EMP 2020 000066,SV 000039,9/9/2019,6.51,Trimming
EMP 2020 000067,SV 000040,7/11/2019,7.85,Pruning
EMP 2020 000068,SV 000041,11/24/2019,6.87,Soil Testing
EMP 2020 000069,SV 000042,7/21/2019,5.67,Fertilizing
EMP 2020 000070,SV 000043,5/10/2019,4.76,Composting
EMP 2020 000002,SV 000044,12/12/2019,4.03,Seeding
EMP 2020 000004,SV 000045,4/27/2019,5.81,Transplanting
EMP 2020 000010,SV 000046,9/22/2019,5.65,Weeding
EMP 2020 000013,SV 000047,10/6/2019,7.39,Trimming
EMP 2020 000014,SV 000048,3/8/2020,7.17,Pruning
EMP 2020 000015,SV 000049,7/11/2019,6.87,Soil Testing
EMP 2020 000018,SV 000050,5/30/2019,6.11,Fertilizing
EMP 2020 000020,SV 000051,5/10/2019,4.58,Composting
EMP 2020 000021,SV 000052,11/29/2019,6.58,Seeding
EMP 2020 000022,SV 000053,10/14/2019,4.28,Transplanting
EMP 2020 000023,SV 000054,6/19/2019,7.81,Weeding
EMP 2020 000024,SV 000055,11/9/2019,7.06,Trimming
EMP 2020 000025,SV 000056,5/17/2019,7.72,Pruning
EMP 2020 000026,SV 000057,8/23/2019,7.48,Soil Testing
EMP 2020 000027,SV 000058,4/4/2019,7.6,Fertilizing
EMP 2020 000028,SV 000059,7/3/2019,7.57,Composting
EMP 2020 000029,SV 000060,12/29/2019,7.71,Seeding
EMP 2020 000030,SV 000061,6/17/2019,5.75,Transplanting
EMP 2020 000031,SV 000062,4/14/2019,6.14,Weeding
EMP 2020 000032,SV 000063,10/29/2019,4.58,Trimming
EMP 2020 000033,SV 000064,4/19/2019,4.76,Pruning
EMP 2020 000034,SV 000065,1/30/2020,6.76,Soil Testing
EMP 2020 000035,SV 000066,2/6/2020,7.4,Fertilizing
EMP 2020 000036,SV 000067,5/21/2019,5.81,Composting
EMP 2020 000037,SV 000068,11/4/2019,4.61,Seeding
EMP 2020 000038,SV 000069,5/24/2019,4.72,Transplanting
EMP 2020 000039,SV 000070,9/6/2019,5.58,Weeding
EMP 2020 000040,SV 000071,4/13/2019,7.22,Trimming
EMP 2020 000041,SV 000072,12/6/2019,5.32,Pruning
EMP 2020 000042,SV 000073,10/30/2019,7.69,Soil Testing
EMP 2020 000043,SV 000074,9/8/2019,4.63,Fertilizing
EMP 2020 000044,SV 000075,4/18/2019,5.27,Composting
EMP 2020 000045,SV 000076,12/15/2019,7.01,Seeding
EMP 2020 000046,SV 000077,1/18/2020,5.57,Transplanting
EMP 2020 000047,SV 000078,6/19/2019,6.07,Weeding
EMP 2020 000048,SV 000079,11/15/2019,5.44,Trimming
EMP 2020 000049,SV 000080,7/19/2019,4.6,Pruning
EMP 2020 000050,SV 000081,3/21/2019,7.94,Soil Testing
EMP 2020 000051,SV 000082,11/6/2019,4.56,Fertilizing
EMP 2020 000052,SV 000083,10/7/2019,5.05,Composting
EMP 2020 000053,SV 000084,2/19/2020,5.42,Seeding
EMP 2020 000054,SV 000085,9/18/2019,5.72,Transplanting
EMP 2020 000055,SV 000086,5/20/2019,4.11,Weeding
EMP 2020 000056,SV 000087,4/13/2019,4.75,Trimming
EMP 2020 000057,SV 000088,5/21/2019,6.14,Pruning
EMP 2020 000058,SV 000089,5/22/2019,5.68,Soil Testing
EMP 2020 000059,SV 000090,11/25/2019,4.62,Fertilizing
EMP 2020 000060,SV 000091,9/2/2019,4.88,Composting
EMP 2020 000061,SV 000092,2/13/2020,4.15,Seeding
EMP 2020 000062,SV 000093,3/28/2019,6.7,Transplanting
EMP 2020 000063,SV 000094,7/5/2019,4.81,Weeding
EMP 2020 000064,SV 000095,4/22/2019,6.85,Trimming
EMP 2020 000065,SV 000096,1/6/2020,4.09,Pruning
EMP 2020 000066,SV 000097,1/1/2020,5.85,Soil Testing
EMP 2020 000067,SV 000098,3/12/2020,4.43,Fertilizing
EMP 2020 000068,SV 000099,10/8/2019,6.89,Composting
EMP 2020 000069,SV 000100,8/19/2019,6.42,Seeding
EMP 2020 000070,SV 000101,10/24/2019,5.13,Transplanting
EMP 2020 000002,SV 000102,2/10/2020,5.63,Weeding
EMP 2020 000004,SV 000103,1/20/2020,5.75,Trimming
EMP 2020 000010,SV 000104,12/11/2019,7.28,Pruning
EMP 2020 000013,SV 000105,7/8/2019,6.13,Soil Testing
EMP 2020 000014,SV 000106,2/11/2020,5.12,Fertilizing
EMP 2020 000015,SV 000107,6/1/2019,4.45,Composting
EMP 2020 000018,SV 000108,4/23/2019,5.53,Seeding
EMP 2020 000020,SV 000109,7/2/2019,7.34,Transplanting
EMP 2020 000021,SV 000110,9/2/2019,5.56,Weeding
EMP 2020 000022,SV 000111,8/20/2019,7.41,Trimming
EMP 2020 000023,SV 000112,5/18/2019,4.05,Pruning
EMP 2020 000024,SV 000113,3/31/2019,7.39,Soil Testing
EMP 2020 000025,SV 000114,12/12/2019,7.69,Fertilizing
EMP 2020 000026,SV 000115,8/10/2019,5.77,Composting
